timestamp_utc,RG1_mm,VWC_20cm,VWC_50cm,VWC_94cm,porePressure_63cm_kPa,porePressure_133cm_kPa,porePressure_209cm_kPa
734464.041666667,0,0.261,0.249,0.272,-1.853,-2.225,-1.267
734464.083333333,0,0.261,0.249,0.273,-1.817,-2.181,-1.278
734464.125,0.3,0.261,0.249,0.273,-1.844,-2.133,-1.286
734464.166666667,0,0.261,0.249,0.273,-1.903,-2.089,-1.292
734464.208333333,0.2,0.261,0.249,0.273,-1.964,-2.053,-1.292
734464.25,0,0.261,0.249,0.273,-2,-2.025,-1.289
734464.291666667,1,0.261,0.25,0.274,-1.994,-2.003,-1.283
734464.333333333,0.8,0.263,0.25,0.274,-1.95,-1.983,-1.272
734464.375,0.5,0.263,0.253,0.273,-1.867,-1.964,-1.256
734464.416666667,0.5,0.263,0.253,0.274,-1.775,-1.939,-1.233
734464.458333333,0.3,0.263,0.253,0.274,-1.697,-1.906,-1.211
734464.5,0.5,0.262,0.253,0.275,-1.647,-1.869,-1.189
734464.541666667,0,0.262,0.253,0.276,-1.622,-1.831,-1.164
734464.583333333,0.2,0.262,0.253,0.276,-1.581,-1.794,-1.133
734464.625,0.5,0.261,0.253,0.277,-1.519,-1.753,-1.103
734464.666666667,2.3,0.262,0.253,0.277,-1.419,-1.686,-1.072
734464.708333333,3.1,0.261,0.252,0.277,-1.269,-1.589,-1.036
734464.75,4.6,0.283,0.253,0.277,-1.061,-1.458,-0.986
734464.791666667,4.3,0.273,0.256,0.276,-0.808,-1.294,-0.925
734464.833333333,4.5,0.282,0.257,0.277,-0.594,-1.094,-0.856
734464.875,2.8,0.305,0.263,0.282,-0.431,-0.883,-0.778
734464.916666667,3.8,0.304,0.262,0.285,-0.317,-0.711,-0.694
734464.958333333,4.6,0.292,0.263,0.286,-0.264,-0.589,-0.611
734465,3.1,0.304,0.264,0.286,-0.286,-0.522,-0.547
734465.041666667,1.2,0.287,0.263,0.287,-0.392,-0.517,-0.506
734465.083333333,5.1,0.278,0.261,0.286,-0.536,-0.578,-0.492
734465.125,0.8,0.292,0.262,0.286,-0.708,-0.683,-0.5
734465.166666667,0,0.274,0.26,0.286,-0.928,-0.806,-0.528
734465.208333333,0,0.27,0.257,0.284,-1.172,-0.942,-0.572
734465.25,0,0.266,0.255,0.283,-1.425,-1.083,-0.622
734465.291666667,0,0.265,0.253,0.282,-1.667,-1.222,-0.675
734465.333333333,0,0.264,0.253,0.281,-1.892,-1.347,-0.725
734465.375,0,0.263,0.251,0.28,-2.097,-1.464,-0.775
734465.416666667,0,0.262,0.25,0.279,-2.267,-1.569,-0.822
734465.458333333,0,0.262,0.25,0.279,-2.411,-1.661,-0.867
734465.5,0,0.261,0.249,0.279,-2.528,-1.736,-0.906
734465.541666667,0,0.26,0.249,0.278,-2.628,-1.8,-0.939
734465.583333333,0,0.26,0.248,0.277,-2.717,-1.858,-0.967
734465.625,0,0.26,0.247,0.277,-2.8,-1.908,-0.989
734465.666666667,0,0.26,0.247,0.277,-2.881,-1.956,-1.008
734465.708333333,1.5,0.258,0.247,0.276,-2.956,-1.997,-1.025
734465.75,3.6,0.259,0.247,0.276,-3.036,-2.042,-1.042
734465.791666667,1.5,0.258,0.247,0.276,-3.111,-2.083,-1.058
734465.833333333,0.5,0.258,0.246,0.276,-3.178,-2.122,-1.075
734465.875,0.2,0.258,0.246,0.275,-3.239,-2.161,-1.092
734465.916666667,0,0.258,0.246,0.275,-3.292,-2.197,-1.108
734465.958333333,0,0.258,0.245,0.275,-3.342,-2.233,-1.125
734466,0,0.258,0.245,0.275,-3.386,-2.267,-1.144
734466.041666667,0,0.258,0.245,0.275,-3.428,-2.297,-1.167
734466.083333333,0,0.258,0.245,0.275,-3.469,-2.328,-1.189
734466.125,0,0.258,0.245,0.275,-3.508,-2.358,-1.211
734466.166666667,0,0.258,0.245,0.274,-3.547,-2.386,-1.233
734466.208333333,0,0.257,0.245,0.274,-3.581,-2.411,-1.256
734466.25,0,0.257,0.245,0.273,-3.611,-2.433,-1.272
734466.291666667,0,0.257,0.245,0.273,-3.639,-2.456,-1.283
734466.333333333,0,0.257,0.244,0.273,-3.667,-2.472,-1.292
734466.375,0,0.257,0.244,0.273,-3.692,-2.486,-1.297
734466.416666667,0,0.257,0.244,0.272,-3.714,-2.5,-1.3
734466.458333333,0,0.257,0.244,0.272,-3.736,-2.514,-1.3
734466.5,0,0.256,0.244,0.272,-3.756,-2.528,-1.3
734466.541666667,0,0.256,0.244,0.272,-3.772,-2.542,-1.3
734466.583333333,0,0.256,0.244,0.271,-3.786,-2.558,-1.3
734466.625,0,0.256,0.243,0.271,-3.797,-2.572,-1.3
734466.666666667,0,0.256,0.244,0.271,-3.814,-2.586,-1.303
734466.708333333,0,0.256,0.244,0.271,-3.836,-2.6,-1.308
734466.75,1.3,0.256,0.243,0.271,-3.867,-2.617,-1.317
734466.791666667,0.8,0.256,0.244,0.271,-3.911,-2.633,-1.328
734466.833333333,1.2,0.255,0.244,0.271,-3.958,-2.65,-1.342
734466.875,0,0.255,0.243,0.271,-4.017,-2.672,-1.358
734466.916666667,0,0.255,0.244,0.27,-4.067,-2.694,-1.372
734466.958333333,0,0.255,0.244,0.27,-4.111,-2.717,-1.383
734467,0,0.255,0.244,0.27,-4.142,-2.733,-1.392
734467.041666667,0,0.255,0.243,0.27,-4.161,-2.75,-1.397
734467.083333333,0,0.255,0.243,0.27,-4.181,-2.767,-1.4
734467.125,0,0.255,0.243,0.27,-4.192,-2.778,-1.4
734467.166666667,0,0.255,0.243,0.27,-4.208,-2.786,-1.4
734467.208333333,0,0.255,0.243,0.27,-4.225,-2.792,-1.4
734467.25,0,0.255,0.243,0.27,-4.247,-2.797,-1.4
734467.291666667,0,0.255,0.242,0.27,-4.267,-2.8,-1.403
734467.333333333,0,0.255,0.242,0.27,-4.281,-2.8,-1.408
734467.375,0,0.255,0.242,0.27,-4.294,-2.803,-1.417
734467.416666667,0,0.255,0.242,0.27,-4.303,-2.806,-1.425
734467.458333333,0,0.255,0.242,0.27,-4.311,-2.811,-1.436
734467.5,0,0.255,0.242,0.27,-4.311,-2.817,-1.447
734467.541666667,0,0.255,0.242,0.269,-4.319,-2.833,-1.453
734467.583333333,0,0.255,0.242,0.269,-4.325,-2.85,-1.45
734467.625,0,0.255,0.242,0.269,-4.331,-2.864,-1.444
734467.666666667,0,0.254,0.242,0.269,-4.35,-2.886,-1.444
734467.708333333,0,0.254,0.242,0.269,-4.372,-2.908,-1.442
734467.75,0,0.254,0.243,0.269,-4.414,-2.936,-1.442
734467.791666667,0,0.254,0.242,0.268,-4.444,-2.947,-1.447
734467.833333333,0,0.254,0.243,0.268,-4.486,-2.964,-1.464
734467.875,0,0.254,0.243,0.268,-4.525,-2.983,-1.481
734467.916666667,0,0.254,0.243,0.268,-4.539,-2.992,-1.489
734467.958333333,0,0.254,0.243,0.268,-4.539,-2.997,-1.497
734468,0,0.254,0.243,0.268,-4.514,-2.997,-1.503
734468.041666667,0,0.255,0.243,0.268,-4.483,-3.003,-1.506
734468.083333333,0,0.255,0.243,0.267,-4.433,-3.003,-1.503
734468.125,0,0.255,0.243,0.267,-4.369,-3,-1.5
734468.166666667,0,0.255,0.243,0.267,-4.306,-3,-1.5
734468.208333333,0,0.255,0.243,0.267,-4.239,-3,-1.5
734468.25,0,0.255,0.243,0.267,-4.172,-3,-1.5
734468.291666667,0,0.255,0.243,0.267,-4.097,-3,-1.5
734468.333333333,0,0.255,0.244,0.267,-3.994,-3,-1.5
734468.375,0,0.255,0.243,0.267,-3.844,-3,-1.5
734468.416666667,0,0.256,0.244,0.267,-3.633,-3,-1.5
734468.458333333,0,0.256,0.244,0.267,-3.364,-3,-1.5
734468.5,0,0.255,0.244,0.266,-3.039,-3,-1.5
734468.541666667,0,0.255,0.244,0.267,-2.667,-2.997,-1.5
734468.583333333,0.6,0.256,0.244,0.266,-2.297,-2.992,-1.503
734468.625,0,0.256,0.244,0.266,-1.978,-2.981,-1.508
734468.666666667,0.2,0.256,0.244,0.265,-1.719,-2.958,-1.517
734468.708333333,0.3,0.256,0.244,0.265,-1.5,-2.922,-1.528
734468.75,0.2,0.259,0.244,0.265,-1.322,-2.861,-1.542
734468.791666667,0.5,0.259,0.245,0.265,-1.186,-2.761,-1.558
734468.833333333,1.6,0.271,0.247,0.265,-1.067,-2.611,-1.569
734468.875,2.7,0.285,0.249,0.264,-0.947,-2.414,-1.575
734468.916666667,1.6,0.277,0.253,0.264,-0.842,-2.183,-1.572
734468.958333333,1.2,0.282,0.255,0.266,-0.786,-1.925,-1.558
734469,0.8,0.281,0.256,0.27,-0.767,-1.661,-1.528
734469.041666667,0.3,0.273,0.256,0.274,-0.772,-1.425,-1.475
734469.083333333,1,0.271,0.255,0.277,-0.797,-1.236,-1.406
734469.125,0.7,0.276,0.255,0.277,-0.825,-1.097,-1.319
734469.166666667,2.1,0.27,0.255,0.278,-0.847,-0.997,-1.219
734469.208333333,2.3,0.273,0.255,0.278,-0.856,-0.936,-1.111
734469.25,1.5,0.274,0.256,0.278,-0.869,-0.906,-1.003
734469.291666667,2,0.273,0.256,0.278,-0.911,-0.897,-0.906
734469.333333333,0.8,0.273,0.256,0.278,-0.981,-0.906,-0.825
734469.375,0,0.269,0.256,0.278,-1.089,-0.931,-0.761
734469.416666667,1,0.268,0.255,0.278,-1.222,-0.978,-0.717
734469.458333333,1.5,0.266,0.253,0.278,-1.369,-1.044,-0.692
734469.5,0.3,0.267,0.253,0.278,-1.514,-1.125,-0.683
734469.541666667,0.5,0.266,0.252,0.278,-1.656,-1.217,-0.697
734469.583333333,0,0.265,0.252,0.278,-1.781,-1.306,-0.717
734469.625,0,0.265,0.252,0.277,-1.892,-1.394,-0.747
734469.666666667,0,0.265,0.252,0.277,-1.989,-1.475,-0.783
734469.708333333,0,0.263,0.251,0.277,-2.069,-1.547,-0.819
734469.75,3,0.263,0.251,0.276,-2.139,-1.614,-0.858
734469.791666667,0.3,0.264,0.251,0.276,-2.164,-1.658,-0.881
734469.833333333,1,0.265,0.25,0.276,-2.183,-1.703,-0.906
734469.875,0,0.265,0.251,0.275,-2.178,-1.733,-0.922
734469.916666667,0,0.265,0.251,0.275,-2.158,-1.758,-0.936
734469.958333333,1.8,0.264,0.251,0.275,-2.128,-1.775,-0.95
734470,0.5,0.265,0.251,0.274,-2.083,-1.781,-0.961
734470.041666667,0.7,0.265,0.251,0.274,-2.047,-1.786,-0.975
734470.083333333,1.8,0.266,0.251,0.274,-1.997,-1.781,-0.983
734470.125,0,0.266,0.252,0.274,-1.958,-1.772,-0.992
734470.166666667,0,0.266,0.252,0.274,-1.936,-1.758,-0.997
734470.208333333,0,0.265,0.252,0.275,-1.942,-1.742,-1
734470.25,0,0.263,0.251,0.275,-1.981,-1.731,-1
734470.291666667,0,0.263,0.251,0.275,-2.05,-1.725,-1
734470.333333333,0,0.262,0.25,0.275,-2.147,-1.728,-1
734470.375,0,0.262,0.25,0.275,-2.258,-1.739,-1
734470.416666667,0,0.261,0.249,0.275,-2.375,-1.758,-1
734470.458333333,0,0.261,0.249,0.275,-2.486,-1.786,-1
734470.5,0,0.261,0.249,0.275,-2.586,-1.814,-1
734470.541666667,0,0.26,0.249,0.275,-2.672,-1.844,-1
734470.583333333,0,0.261,0.249,0.274,-2.75,-1.875,-1
734470.625,0,0.26,0.249,0.274,-2.831,-1.914,-1.008
734470.666666667,1.5,0.26,0.248,0.274,-2.906,-1.958,-1.022
734470.708333333,0,0.26,0.248,0.274,-2.967,-2.003,-1.036
734470.75,0,0.261,0.248,0.274,-3.022,-2.056,-1.056
734470.791666667,0,0.26,0.247,0.273,-3.069,-2.111,-1.081
734470.833333333,2.1,0.259,0.247,0.273,-3.094,-2.167,-1.111
734470.875,1.2,0.259,0.247,0.273,-3.078,-2.206,-1.131
734470.916666667,0.3,0.26,0.247,0.274,-3.033,-2.233,-1.144
734470.958333333,0,0.26,0.247,0.273,-2.986,-2.261,-1.164
734471,0,0.26,0.247,0.273,-2.925,-2.278,-1.178
734471.041666667,0,0.26,0.247,0.273,-2.861,-2.286,-1.186
734471.083333333,0,0.26,0.248,0.273,-2.814,-2.289,-1.189
734471.125,0,0.26,0.247,0.273,-2.797,-2.294,-1.194
734471.166666667,0,0.26,0.247,0.273,-2.806,-2.3,-1.2
734471.208333333,0,0.259,0.247,0.273,-2.828,-2.303,-1.203
734471.25,0,0.259,0.247,0.273,-2.869,-2.306,-1.208
734471.291666667,0,0.259,0.247,0.273,-2.925,-2.311,-1.217
734471.333333333,0,0.259,0.247,0.273,-2.986,-2.319,-1.228
734471.375,0,0.259,0.247,0.273,-3.047,-2.331,-1.242
734471.416666667,0,0.259,0.247,0.273,-3.108,-2.344,-1.258
734471.458333333,0,0.258,0.247,0.273,-3.161,-2.356,-1.269
734471.5,0,0.258,0.247,0.273,-3.206,-2.367,-1.275
734471.541666667,0,0.258,0.246,0.273,-3.231,-2.367,-1.267
734471.583333333,0,0.258,0.246,0.273,-3.261,-2.372,-1.258
734471.625,0,0.258,0.246,0.273,-3.292,-2.375,-1.247
734471.666666667,0,0.258,0.246,0.273,-3.325,-2.375,-1.233
734471.708333333,0,0.258,0.246,0.273,-3.367,-2.378,-1.228
734471.75,0,0.258,0.246,0.273,-3.417,-2.386,-1.228
734471.791666667,0,0.258,0.246,0.272,-3.497,-2.414,-1.25
734471.833333333,0,0.257,0.245,0.272,-3.556,-2.428,-1.267
734471.875,0,0.257,0.245,0.272,-3.611,-2.444,-1.283
734471.916666667,0.5,0.257,0.245,0.272,-3.658,-2.464,-1.3
734471.958333333,0,0.257,0.245,0.272,-3.697,-2.481,-1.308
734472,0,0.257,0.245,0.272,-3.728,-2.492,-1.314
734472.041666667,0,0.257,0.245,0.272,-3.739,-2.492,-1.308
734472.083333333,0.8,0.257,0.245,0.271,-3.758,-2.5,-1.306
734472.125,0.5,0.257,0.245,0.271,-3.769,-2.508,-1.303
734472.166666667,0.2,0.257,0.244,0.271,-3.772,-2.517,-1.3
734472.208333333,1.8,0.257,0.244,0.271,-3.761,-2.528,-1.3
734472.25,0.5,0.256,0.244,0.271,-3.731,-2.542,-1.303
734472.291666667,0.3,0.257,0.244,0.27,-3.672,-2.558,-1.306
734472.333333333,0.7,0.258,0.244,0.27,-3.583,-2.572,-1.311
734472.375,0.3,0.258,0.244,0.27,-3.467,-2.583,-1.319
734472.416666667,0.2,0.258,0.244,0.27,-3.325,-2.594,-1.331
734472.458333333,0.5,0.258,0.245,0.269,-3.164,-2.603,-1.344
734472.5,0.8,0.258,0.245,0.269,-2.989,-2.608,-1.356
734472.541666667,0.3,0.258,0.245,0.269,-2.814,-2.611,-1.369
734472.583333333,0.2,0.258,0.245,0.269,-2.639,-2.614,-1.381
734472.625,0.3,0.259,0.245,0.269,-2.467,-2.614,-1.389
734472.666666667,0.5,0.26,0.246,0.269,-2.283,-2.603,-1.394
734472.708333333,0.2,0.26,0.246,0.269,-2.083,-2.586,-1.397
734472.75,0.5,0.26,0.247,0.269,-1.864,-2.553,-1.4
734472.791666667,1.3,0.264,0.247,0.269,-1.619,-2.475,-1.4
734472.833333333,1.5,0.269,0.249,0.269,-1.358,-2.333,-1.4
734472.875,1,0.276,0.252,0.268,-1.094,-2.136,-1.394
734472.916666667,2.8,0.279,0.256,0.268,-0.864,-1.894,-1.369
734472.958333333,3.3,0.289,0.259,0.273,-0.683,-1.611,-1.319
734473,4.9,0.294,0.261,0.279,-0.569,-1.308,-1.244
734473.041666667,2.3,0.291,0.263,0.285,-0.531,-1.047,-1.144
734473.083333333,1.5,0.286,0.262,0.285,-0.567,-0.869,-1.019
734473.125,1.8,0.283,0.26,0.284,-0.653,-0.769,-0.883
734473.166666667,1,0.279,0.26,0.283,-0.756,-0.739,-0.767
734473.208333333,1,0.277,0.258,0.283,-0.867,-0.764,-0.681
734473.25,0.5,0.274,0.256,0.282,-0.975,-0.836,-0.625
734473.291666667,2,0.273,0.255,0.281,-1.072,-0.919,-0.6
734473.333333333,1,0.278,0.256,0.28,-1.144,-0.989,-0.606
734473.375,0.6,0.277,0.256,0.281,-1.183,-1.042,-0.631
734473.416666667,0,0.273,0.256,0.281,-1.211,-1.078,-0.656
734473.458333333,1.5,0.271,0.255,0.28,-1.231,-1.108,-0.675
734473.5,2.3,0.272,0.254,0.279,-1.239,-1.128,-0.689
734473.541666667,2,0.281,0.255,0.279,-1.236,-1.139,-0.697
734473.583333333,0.5,0.277,0.256,0.279,-1.233,-1.147,-0.7
734473.625,0.5,0.273,0.256,0.28,-1.278,-1.158,-0.703
734473.666666667,0.3,0.271,0.256,0.28,-1.356,-1.181,-0.708
734473.708333333,1,0.269,0.255,0.279,-1.453,-1.211,-0.717
734473.75,0.5,0.269,0.253,0.279,-1.564,-1.256,-0.731
734473.791666667,0,0.269,0.252,0.278,-1.686,-1.311,-0.75
734473.833333333,0.5,0.268,0.252,0.278,-1.819,-1.372,-0.775
734473.875,0,0.267,0.251,0.277,-1.933,-1.436,-0.8
734473.916666667,0.3,0.266,0.251,0.277,-2.031,-1.497,-0.828
734473.958333333,0.2,0.265,0.251,0.277,-2.119,-1.556,-0.858
734474,0.5,0.265,0.251,0.277,-2.203,-1.608,-0.886
734474.041666667,0.5,0.265,0.251,0.276,-2.283,-1.658,-0.911
734474.083333333,0.3,0.265,0.25,0.276,-2.356,-1.708,-0.933
734474.125,0,0.265,0.25,0.276,-2.419,-1.756,-0.956
734474.166666667,0.7,0.264,0.25,0.275,-2.472,-1.8,-0.972
734474.208333333,0.5,0.264,0.25,0.275,-2.514,-1.842,-0.983
734474.25,0.3,0.263,0.249,0.275,-2.55,-1.878,-0.994
734474.291666667,0,0.263,0.249,0.274,-2.578,-1.908,-1.006
734474.333333333,0,0.263,0.249,0.274,-2.6,-1.933,-1.017
734474.375,0,0.263,0.249,0.274,-2.622,-1.958,-1.028
734474.416666667,0,0.263,0.249,0.274,-2.65,-1.981,-1.042
734474.458333333,0,0.263,0.249,0.274,-2.683,-2,-1.058
734474.5,0,0.262,0.249,0.274,-2.717,-2.019,-1.072
734474.541666667,0,0.262,0.248,0.274,-2.756,-2.039,-1.083
734474.583333333,0,0.261,0.248,0.274,-2.803,-2.058,-1.092
734474.625,0,0.261,0.248,0.274,-2.853,-2.075,-1.1
734474.666666667,0,0.261,0.248,0.274,-2.9,-2.092,-1.106
734474.708333333,0,0.261,0.248,0.274,-2.95,-2.111,-1.108
734474.75,0,0.261,0.248,0.274,-3.008,-2.133,-1.114
734474.791666667,0,0.261,0.248,0.273,-3.067,-2.156,-1.122
734474.833333333,0,0.26,0.247,0.273,-3.122,-2.181,-1.133
734474.875,0,0.26,0.247,0.273,-3.178,-2.206,-1.142
734474.916666667,0,0.26,0.247,0.273,-3.239,-2.231,-1.153
734474.958333333,0.5,0.259,0.247,0.272,-3.292,-2.25,-1.167
734475,0,0.26,0.247,0.273,-3.333,-2.264,-1.181
734475.041666667,0,0.26,0.247,0.273,-3.372,-2.281,-1.192
734475.083333333,0,0.259,0.246,0.273,-3.408,-2.294,-1.203
734475.125,0,0.259,0.246,0.272,-3.442,-2.308,-1.217
734475.166666667,0,0.259,0.246,0.271,-3.469,-2.322,-1.231
734475.208333333,0,0.258,0.246,0.272,-3.503,-2.342,-1.244
734475.25,0.3,0.258,0.246,0.271,-3.539,-2.364,-1.256
734475.291666667,0,0.258,0.246,0.271,-3.575,-2.383,-1.269
734475.333333333,0,0.258,0.245,0.271,-3.611,-2.403,-1.281
734475.375,0,0.258,0.245,0.271,-3.647,-2.422,-1.289
734475.416666667,0,0.257,0.245,0.271,-3.681,-2.442,-1.294
734475.458333333,0,0.258,0.245,0.271,-3.711,-2.456,-1.297
734475.5,0,0.258,0.245,0.27,-3.736,-2.467,-1.297
734475.541666667,0,0.257,0.244,0.271,-3.75,-2.472,-1.289
734475.583333333,0,0.257,0.245,0.27,-3.764,-2.478,-1.281
734475.625,0,0.257,0.244,0.27,-3.778,-2.486,-1.272
734475.666666667,0,0.257,0.244,0.27,-3.786,-2.489,-1.264
734475.708333333,0,0.257,0.244,0.27,-3.797,-2.497,-1.258
734475.75,0,0.257,0.244,0.271,-3.822,-2.514,-1.261
734475.791666667,0,0.256,0.244,0.271,-3.869,-2.542,-1.278
734475.833333333,0,0.256,0.244,0.271,-3.914,-2.567,-1.297
734475.875,0,0.256,0.244,0.271,-3.956,-2.586,-1.319
734475.916666667,0,0.256,0.244,0.271,-4.011,-2.617,-1.344
734475.958333333,0,0.256,0.244,0.27,-4.058,-2.642,-1.367
734476,0,0.256,0.244,0.27,-4.092,-2.658,-1.383
734476.041666667,0,0.257,0.244,0.27,-4.111,-2.667,-1.392
734476.083333333,0,0.257,0.244,0.27,-4.131,-2.678,-1.397
734476.125,0,0.257,0.244,0.27,-4.15,-2.689,-1.4
734476.166666667,0,0.257,0.244,0.27,-4.161,-2.692,-1.4
734476.208333333,0,0.257,0.244,0.27,-4.175,-2.694,-1.4
734476.25,0,0.256,0.244,0.27,-4.192,-2.7,-1.4
734476.291666667,0,0.256,0.244,0.27,-4.208,-2.708,-1.4
734476.333333333,0,0.256,0.244,0.269,-4.228,-2.717,-1.4
734476.375,0,0.256,0.244,0.269,-4.25,-2.728,-1.4
734476.416666667,0,0.256,0.244,0.269,-4.275,-2.742,-1.4
734476.458333333,0,0.256,0.244,0.269,-4.297,-2.758,-1.4
734476.5,0,0.256,0.244,0.27,-4.314,-2.769,-1.4
734476.541666667,0,0.256,0.244,0.269,-4.331,-2.781,-1.397
734476.583333333,0,0.256,0.244,0.269,-4.331,-2.781,-1.392
734476.625,0,0.256,0.243,0.269,-4.331,-2.781,-1.389
734476.666666667,0,0.256,0.243,0.269,-4.339,-2.789,-1.392
734476.708333333,0,0.255,0.243,0.269,-4.364,-2.8,-1.4
734476.75,0,0.255,0.243,0.268,-4.406,-2.819,-1.411
734476.791666667,0,0.255,0.242,0.269,-4.453,-2.836,-1.431
734476.833333333,0,0.255,0.242,0.269,-4.528,-2.872,-1.458
734476.875,0,0.255,0.242,0.268,-4.597,-2.906,-1.483
734476.916666667,0,0.255,0.242,0.268,-4.647,-2.919,-1.5
734476.958333333,0,0.255,0.242,0.269,-4.678,-2.928,-1.508
734477,0.2,0.255,0.242,0.269,-4.692,-2.931,-1.514
734477.041666667,0,0.255,0.242,0.269,-4.7,-2.936,-1.514
734477.083333333,0,0.255,0.242,0.269,-4.697,-2.933,-1.508
734477.125,0,0.255,0.242,0.269,-4.697,-2.931,-1.503
734477.166666667,0,0.255,0.242,0.269,-4.706,-2.939,-1.5
734477.208333333,0,0.255,0.242,0.269,-4.714,-2.944,-1.5
734477.25,0,0.255,0.242,0.268,-4.731,-2.953,-1.5
734477.291666667,0,0.255,0.242,0.268,-4.744,-2.958,-1.5
734477.333333333,0,0.255,0.242,0.268,-4.756,-2.961,-1.5
734477.375,0,0.255,0.242,0.268,-4.769,-2.967,-1.5
734477.416666667,0,0.255,0.242,0.268,-4.783,-2.969,-1.5
734477.458333333,0,0.255,0.242,0.268,-4.803,-2.978,-1.497
734477.5,0,0.254,0.241,0.268,-4.811,-2.981,-1.492
734477.541666667,0,0.254,0.242,0.268,-4.806,-2.978,-1.478
734477.583333333,0,0.254,0.241,0.268,-4.817,-2.992,-1.469
734477.625,0,0.254,0.242,0.268,-4.822,-3.003,-1.461
734477.666666667,0,0.254,0.242,0.268,-4.825,-3.014,-1.453
734477.708333333,0,0.255,0.241,0.268,-4.839,-3.028,-1.453
734477.75,0,0.252,0.238,0.268,-4.878,-3.053,-1.461
734477.791666667,0,0.255,0.242,0.268,-4.956,-3.092,-1.489
734477.833333333,0,0.254,0.241,0.269,-5,-3.1,-1.508
734477.875,0,0.255,0.241,0.268,-5.05,-3.114,-1.528
734477.916666667,0,0.255,0.241,0.268,-5.106,-3.133,-1.55
734477.958333333,0,0.255,0.241,0.268,-5.142,-3.147,-1.567
734478,0,0.254,0.241,0.267,-5.153,-3.153,-1.578
734478.041666667,0.3,0.254,0.241,0.268,-5.136,-3.153,-1.578
734478.083333333,1,0.254,0.241,0.267,-5.133,-3.169,-1.581
734478.125,0,0.254,0.241,0.267,-5.128,-3.181,-1.586
734478.166666667,0,0.254,0.241,0.267,-5.117,-3.186,-1.589
734478.208333333,0,0.254,0.241,0.266,-5.114,-3.192,-1.592
734478.25,0,0.255,0.241,0.267,-5.119,-3.197,-1.594
734478.291666667,0,0.254,0.241,0.266,-5.133,-3.203,-1.597
734478.333333333,0.2,0.254,0.241,0.266,-5.153,-3.206,-1.6
734478.375,0.3,0.255,0.241,0.267,-5.172,-3.211,-1.6
734478.416666667,0.5,0.254,0.241,0.267,-5.194,-3.217,-1.6
734478.458333333,0.3,0.255,0.241,0.266,-5.214,-3.222,-1.6
734478.5,0,0.254,0.241,0.266,-5.231,-3.228,-1.6
734478.541666667,0,0.254,0.241,0.266,-5.206,-3.206,-1.583
734478.583333333,0,0.254,0.24,0.266,-5.203,-3.2,-1.578
734478.625,0,0.254,0.241,0.266,-5.206,-3.189,-1.572
734478.666666667,0,0.254,0.241,0.266,-5.206,-3.178,-1.564
734478.708333333,0,0.254,0.241,0.266,-5.225,-3.175,-1.561
734478.75,0,0.254,0.241,0.266,-5.256,-3.175,-1.561
734478.791666667,0,0.255,0.241,0.267,-5.364,-3.225,-1.594
734478.833333333,0,0.255,0.24,0.265,-5.419,-3.244,-1.606
734478.875,0,0.254,0.241,0.267,-5.461,-3.269,-1.617
734478.916666667,0,0.254,0.24,0.266,-5.508,-3.297,-1.633
734478.958333333,0,0.255,0.24,0.266,-5.525,-3.314,-1.639
734479,0,0.254,0.241,0.266,-5.528,-3.331,-1.639
734479.041666667,0,0.255,0.24,0.266,-5.489,-3.322,-1.622
734479.083333333,0,0.255,0.24,0.266,-5.475,-3.328,-1.617
734479.125,0,0.254,0.24,0.266,-5.469,-3.331,-1.611
734479.166666667,0,0.255,0.24,0.266,-5.458,-3.331,-1.603
734479.208333333,0.2,0.255,0.24,0.266,-5.461,-3.333,-1.6
734479.25,0,0.255,0.24,0.266,-5.469,-3.333,-1.603
734479.291666667,0,0.254,0.24,0.266,-5.478,-3.333,-1.606
734479.333333333,0,0.254,0.24,0.266,-5.489,-3.333,-1.608
734479.375,0,0.254,0.24,0.266,-5.497,-3.333,-1.611
734479.416666667,0,0.254,0.24,0.266,-5.508,-3.333,-1.614
734479.458333333,0,0.254,0.24,0.265,-5.514,-3.331,-1.617
734479.5,0,0.254,0.24,0.265,-5.514,-3.325,-1.614
734479.541666667,0,0.254,0.24,0.265,-5.517,-3.322,-1.611
734479.583333333,0,0.254,0.24,0.265,-5.525,-3.322,-1.611
734479.625,0,0.254,0.24,0.265,-5.536,-3.325,-1.611
734479.666666667,0,0.254,0.24,0.265,-5.547,-3.331,-1.614
734479.708333333,0,0.254,0.239,0.265,-5.564,-3.342,-1.619
734479.75,0,0.254,0.24,0.265,-5.586,-3.358,-1.628
734479.791666667,2.3,0.254,0.24,0.265,-5.606,-3.372,-1.639
734479.833333333,1.3,0.254,0.239,0.265,-5.611,-3.383,-1.647
734479.875,0.2,0.254,0.24,0.265,-5.611,-3.392,-1.656
734479.916666667,0,0.255,0.24,0.264,-5.606,-3.397,-1.661
734479.958333333,0,0.255,0.24,0.264,-5.592,-3.4,-1.664
734480,0,0.255,0.239,0.264,-5.575,-3.403,-1.669
734480.041666667,0,0.255,0.24,0.264,-5.553,-3.406,-1.672
734480.083333333,0,0.255,0.24,0.264,-5.531,-3.408,-1.675
734480.125,0,0.255,0.24,0.264,-5.503,-3.411,-1.681
734480.166666667,0.3,0.255,0.24,0.264,-5.458,-3.414,-1.686
734480.208333333,1,0.255,0.24,0.264,-5.378,-3.417,-1.692
